x,y,category
66467,17792,0
94215,89724,0
76097,8004,0
76415,74553,0
85436,88876,0
36366,10992,0
67642,88131,0
91677,57335,0
21039,23597,0
96947,98926,0
8996,89750,0
75947,55146,0
36817,59407,0
23608,70018,0
95662,58966,0
39891,79558,0
77926,33675,0
96964,74143,0
17346,60053,0
44450,58183,0
91815,73277,0
67698,65338,0
71681,73864,0
30324,903,0
99981,8346,0
46482,19950,0
88925,62410,0
60024,27948,0
95576,44090,0
7726,86411,0
84506,22595,0
65155,90881,0
16788,22497,0
84989,28847,0
57612,5132,0
45791,68961,0
89556,62999,0
34283,98065,0
57243,26070,0
98179,80057,0
19898,17463,0
77892,54348,0
99510,73672,0
11918,57914,0
40355,95289,0
31842,51225,0
69045,91880,0
36868,24621,0
51068,86655,0
68095,46514,0
56488,53520,0
23457,7940,0
43993,91482,0
24067,42086,0
4501,15409,0
66535,27201,0
29636,23200,0
96477,4503,0
71354,35546,0
99253,70300,0
80297,15893,0
11005,93502,0
63930,52843,0
1429,77451,0
34853,47581,0
45672,31774,0
17491,28721,0
76102,81765,0
35870,2946,0
43609,82059,0
87864,38834,0
98635,69587,0
64573,91695,0
90019,64384,0
94124,21659,0
72034,774,0
67840,57391,0
13102,26278,0
4129,36510,0
64951,67105,0
78178,94561,0
55569,78033,0
94217,87059,0
77823,68125,0
50042,91176,0
45032,635,0
4573,15043,0
87254,60875,0
61138,60278,0
52928,14706,0
24412,20914,0
64656,91442,0
52151,16949,0
8157,82476,0
82484,39491,0
40251,98770,0
53816,63305,0
53810,22421,0
25756,79198,0
94401,72423,0
49742,69200,0
92008,90235,0
2501,82862,0
38685,63624,0
28006,79217,0
95132,83857,0
1036,58078,0
9918,91150,0
33820,88269,0
26766,27130,0
2772,13419,0
57917,75612,0
61021,61170,0
9056,28231,0
56249,48587,0
75067,95093,0
21448,82266,0
94943,49939,0
62723,78758,0
672,2471,0
46795,9799,0
22663,30170,0
56406,66232,0
45408,57822,0
23434,42783,0
38738,72051,0
32973,38625,0
18526,96634,0
44572,4092,0
23641,60975,0
9086,78317,0
28610,73725,0
25601,34976,0
13684,58259,0
76664,98717,0
10642,18958,0
36552,2492,0
6985,96475,0
84527,60283,0
61017,20028,0
78183,47653,0
47448,35481,0
53502,76288,0
72058,26673,0
2198,81162,0
24032,73199,0
44692,74286,0
75222,48397,0
74113,75808,0
53717,99971,0
2490,70711,0
23017,17277,0
99908,24460,0
25236,71872,0
458,37986,0
19812,32784,0
42445,9014,0
86994,12050,0
18213,99598,0
97090,84436,0
46194,145,0
34052,11169,0
3355,26902,0
17468,92047,0
87018,64907,0
75771,66316,0
74978,92256,0
52480,61582,0
69484,45559,0
64652,40056,0
17317,48767,0
70113,15801,0
22977,16014,0
43869,62924,0
14319,9638,0
57747,26650,0
91104,14914,0
23299,58280,0
14062,33607,0
72200,1775,0
21169,39906,0
97667,83018,0
52048,76363,0
433,10681,0
62191,7803,0
82946,85528,0
47419,57361,0
98667,54177,0
68756,61947,0
10146,42091,0
50676,15903,0
42619,84890,0
37215,86395,0
51938,91570,0
10389,31147,0
13534,53449,0
7132,77020,0
72707,826,0
2866,25091,0
9519,66432,0
71065,27869,0
86629,48682,0
91290,11160,0
83390,29649,0
36264,51364,0
48932,54348,0
35122,9309,0
34847,84411,0
29181,77813,0
89022,14471,0
95177,77932,0
7562,62489,0
71537,61261,0
60795,67348,0
33254,18448,0
27995,38191,0
4184,28303,0
21776,14303,0
39390,21333,0
17613,74328,0
49109,61783,0
82990,64175,0
70171,7567,0
71441,48723,0
26403,73652,0
8094,96850,0
75099,31952,0
65896,19619,0
52370,47274,0
7843,58931,0
67662,48608,0
91277,67764,0
2859,40346,0
83770,63131,0
35481,65302,0
23522,57975,0
90146,21814,0
62221,29512,0
63517,24992,0
1094,34232,0
461,70849,0
95851,79634,0
94432,62331,0
8187,83459,0
16712,25500,0
30514,7680,0
37389,78152,0
674,66155,0
3357,43331,0
58866,68653,0
84344,18395,0
39165,41611,0
89202,86063,0
84752,88110,0
95617,24354,0
20490,54300,0
76133,54928,0
1483,7785,0
8580,65806,0
51268,42064,0
468,3206,0
52215,19597,0
92381,60447,0
25614,19266,0
17918,14923,0
54272,37736,0
95717,43369,0
62240,37015,0
23139,65630,0
74955,3544,0
35360,35987,0
15718,66086,0
16758,91779,0
35230,83989,0
61524,84051,0
2289,18491,0
62762,44250,0
79976,61600,0
92752,45734,0
17605,77277,0
52140,41684,0
74993,64256,0
52217,53561,0
12468,36127,0
30491,49526,0
22721,99682,0
38478,54766,0
36172,75364,0
80096,94485,0
79281,19205,0
43196,93244,0
59911,62950,0
38032,44090,0
39594,82974,0
18992,20269,0
71171,87614,0
85359,92632,0
91748,66197,0
88127,3028,0
72200,85928,0
29780,18294,0
68200,94703,0
90251,91057,0
3676,64891,0
649,85523,0
61490,3474,0
81408,38866,0
41380,47535,0
36652,43580,0
75007,28734,0
24761,55494,0
70479,47904,0
32972,84682,0
3530,77932,0
89396,61315,0
36989,26110,0
42616,88959,0
5204,87427,0
35607,73767,0
60871,17758,0
45595,88422,0
23724,85687,0
37626,24997,0
234,17237,0
18220,32568,0
98539,99367,0
24511,21968,0
30069,87936,0
89,70930,0
66558,97406,0
11347,44987,0
38208,97686,0
96596,75571,0
83955,87466,0
81596,10705,0
79941,85357,0
31156,36272,0
41759,76513,0
72748,57430,0
71800,5989,0
70135,85943,0
49722,42521,0
4247,71214,0
17668,86993,0
86285,84164,0
11763,24746,0
43028,79925,0
80379,81573,0
73480,86377,0
27699,88906,0
96605,60699,0
50425,11803,0
39451,89543,0
85955,72795,0
43339,64434,0
26427,4794,0
21848,32245,0
66442,3854,0
71521,37709,0
70931,5389,0
79342,90053,0
47024,9381,0
7835,90453,0
20177,25323,0
61985,81555,0
76950,27757,0
65698,41039,0
67492,93773,0
7675,93308,0
63000,84112,0
48156,86485,0
69340,86549,0
16006,58380,0
89451,88571,0
41067,1227,0
94539,20707,0
32627,3996,0
59677,92857,0
66438,83469,0
22932,75132,0
56205,64165,0
80376,29388,0
79158,70106,0
76353,16072,0
90358,17898,0
88077,85725,0
78426,32656,0
94167,12871,0
17520,6126,0
62325,11877,0
61684,97678,0
39368,41330,0
68857,73446,0
22404,11708,0
74583,85820,0
81832,24085,0
44910,62925,0
36359,69259,0
27247,68672,0
4666,35708,0
25352,1067,0
60952,24836,0
35828,34567,0
46544,47863,0
67137,34441,0
21143,76540,0
73514,12561,0
864,81312,0
37498,31136,0
15198,27032,0
98401,25332,0
32250,42039,0
33675,69076,0
19744,34105,0
69421,59216,0
96660,60417,0
99776,32595,0
16111,57353,0
17482,60171,0
77887,51994,0
91954,60782,0
64830,10509,0
17119,59519,0
33591,90978,0
51052,5046,0
28487,14600,0
87765,54891,0
74030,48861,0
37998,59108,0
92373,93196,0
89359,80633,0
30115,69728,0
92162,45668,0
41048,40414,0
34841,73002,0
92823,3664,0
64822,77638,0
27995,96993,0
1358,41312,0
49893,99214,0
341,35076,0
11822,69645,0
29567,66955,0
37441,64259,0
79758,49547,0
70241,94656,0
81299,72355,0
93695,93577,0
1853,44274,0
17044,79874,0
26142,91276,0
85826,8717,0
16174,5940,0
67268,75605,0
2500,70565,0
95542,19169,0
37406,8416,0
41720,15173,0
24830,53400,0
25465,1543,0
82759,35518,0
25080,13272,0
47606,34118,0
39834,89416,0
16637,45391,0
89701,80346,0
19624,43022,0
49026,27766,0
11133,70309,0
81262,207,0
52392,12803,0
60682,50231,0
41249,57003,0
95331,9255,0
61559,92862,0
25513,94812,0
6324,64122,0
76366,61662,0
4735,9452,0
84204,7425,0
26528,59170,0
64247,96557,0
63469,59912,0
2584,73837,0
44711,50630,0
47064,394,0
50848,56195,0
15240,20312,0
95120,15271,0
46769,13271,0
96478,62495,0
58192,74915,0
90171,46916,0
28743,20339,0
952,76390,0
85708,94642,0
86513,64359,0
38337,83231,0
69758,19490,0
64200,61324,0
79788,23856,0
64164,16414,0
43658,87669,0
91539,61624,0
92058,75377,0
56221,13678,0
52437,91627,0
41591,46418,0
82118,84074,0
79717,72986,0
61014,76685,0
39660,89085,0
1693,308,0
39010,1718,0
65091,35352,0
34047,29729,0
76546,53899,0
43382,53831,0
49583,41479,0
75047,4398,0
36616,18121,0
32673,88432,0
19050,83912,0
37839,57378,0
78564,821,0
98459,910,0
8776,76741,0
97976,21063,0
87922,58745,0
65090,84466,0
87440,6411,0
20849,46258,0
99373,77905,0
25344,29754,0
37955,60759,0
14397,4207,0
84390,38350,0
33882,17603,0
38474,61456,0
82774,90483,0
30248,46243,0
14419,67165,0
50045,20270,0
3277,72480,0
51924,97066,0
69756,49362,0
95054,63925,0
31876,51391,0
58509,73006,0
95542,59011,0
96066,49040,0
37373,88388,0
89197,49430,0
44849,37274,0
34075,75131,0
35065,49985,0
60299,3946,0
51006,34806,0
50194,53288,0
77950,7307,0
25078,97318,0
74640,41170,0
17671,26800,0
93151,35909,0
77579,89122,0
40942,22874,0
17775,21911,0
54532,35277,0
92636,38318,0
90094,10219,0
59788,96723,0
17772,11012,0
51195,54925,0
91183,89543,0
19118,2367,0
28966,71300,0
47238,30578,0
65787,8175,0
15454,40390,0
77799,39357,0
76946,11825,0
44323,26449,0
11386,90412,0
86064,81890,0
28171,2501,0
55926,26035,0
50019,26862,0
17822,58779,0
41466,8217,0
77946,50036,0
34745,43105,0
16909,71193,0
41448,51429,0
89464,88784,0
29523,69486,0
37495,2048,0
91586,55025,0
32083,16294,0
7266,79740,0
60690,63292,0
54269,13228,0
37688,69397,0
87949,53426,0
36645,55155,0
62407,42336,0
79056,93744,0
56624,1479,0
14289,95489,0
8092,59531,0
13245,35768,0
82684,58868,0
81364,95389,0
79396,2092,0
6720,70708,0
57016,73836,0
12419,68944,0
88072,76328,0
66942,14152,0
1825,38393,0
54626,77396,0
14494,93619,0
23360,54606,0
80927,69267,0
50821,49773,0
51814,55524,0
92815,24040,0
82941,39397,0
42580,54825,0
98766,61287,0
39684,58192,0
22245,94100,0
68692,17001,0
27305,24084,0
215,59234,0
99918,21862,0
58240,35129,0
12627,36996,0
13563,63413,0
32500,50893,0
88480,62711,0
6750,95664,0
61359,35564,0
72714,52953,0
17580,80301,0
93308,78646,0
36105,39965,0
69948,88714,0
52265,50563,0
41587,37379,0
92336,37375,0
16626,54118,0
32608,26594,0
74500,85085,0
30979,63890,0
11334,34164,0
17457,39891,0
62529,26284,0
96091,53637,0
46927,85491,0
53789,10315,0
82121,70673,0
68234,64431,0
58786,58301,0
60603,4339,0
25134,89639,0
84696,80732,0
51083,36610,0
96098,65173,0
15689,66874,0
4043,44694,0
68180,76405,0
5987,83300,0
59829,1687,0
37101,76143,0
40734,88763,0
15487,79142,0
63332,55021,0
55598,19576,0
11589,71202,0
34902,46197,0
20985,88138,0
49854,68832,0
72692,71981,0
86193,99918,0
5682,59858,0
49887,74183,0
84217,35397,0
76057,48993,0
30137,42349,0
68721,71623,0
46614,67988,0
88565,30593,0
92017,80570,0
63569,34280,0
59964,64718,0
54537,36189,0
32417,80189,0
60833,68530,0
19161,64535,0
22318,49090,0
40671,42343,0
68578,14394,0
46928,25047,0
24289,35963,0
75447,1289,0
7545,16877,0
6953,6931,0
52757,8978,0
93886,33708,0
86996,84662,0
71962,99017,0
3763,95066,0
47617,52539,0
54574,13896,0
52497,80553,0
29338,64194,0
65364,51015,0
72363,56240,0
20974,82680,0
76679,44233,0
22990,98671,0
36200,64489,0
8104,85608,0
13958,88797,0
88555,71432,0
72919,60014,0
73308,5782,0
96231,26615,0
72615,23689,0
16688,97268,0
89125,45801,0
29295,7969,0
75882,26611,0
11305,75659,0
97000,13589,0
23145,89851,0
93203,67814,0
6042,42302,0
55710,54056,0
97933,8458,0
48225,45350,0
69373,14423,0
38098,66509,0
8582,58816,0
68676,19781,0
84275,91588,0
84898,73116,0
30572,98809,0
33984,34590,0
61475,96447,0
84926,57771,0
9104,18202,0
6802,38075,0
4856,20641,0
76971,85914,0
80816,3241,0
5076,78035,0
29863,82000,0
90696,49807,0
94984,34770,0
61927,3817,0
73370,5222,0
86922,58159,0
43610,24172,0
84697,16929,0
84410,39963,0
30903,30287,0
91717,53562,0
14036,20080,0
29274,62478,0
29136,11332,0
20721,31841,0
1114,44690,0
74991,48042,0
50309,33086,0
73256,82816,0
21986,66884,0
83894,51039,0
96792,32996,0
25309,79735,0
15189,58999,0
31085,12415,0
11172,95666,0
26216,21208,0
52517,17776,0
39148,89632,0
76385,61010,0
97400,96051,0
57710,30494,0
81153,990,0
38878,6632,0
50336,58263,0
16934,13054,0
29710,58886,0
73020,88298,0
76144,27853,0
33587,42611,0
32059,94556,0
72805,34558,0
85048,96637,0
26,57,0
6175,18425,0
59865,50611,0
55561,14635,0
86260,69082,0
55280,37142,0
36702,84728,0
13805,88434,0
21519,52586,0
78183,1583,0
14811,54217,0
59919,92256,0
12028,79864,0
79818,72273,0
55439,65599,0
4511,40117,0
91660,58350,0
41144,62383,0
70790,49945,0
99491,35963,0
73512,84994,0
87698,25775,0
82040,52108,0
1468,79978,0
97881,98172,0
7320,9538,0
58744,15794,0
21684,71266,0
52306,4053,0
87723,38623,0
14416,10893,0
68011,14432,0
68492,743,0
351,91840,0
42417,20674,0
99988,44961,0
34067,35568,0
42308,27342,0
73438,27631,0
32365,16846,0
76861,59040,0
32449,42281,0
34846,36366,0
48859,50805,0
27495,21766,0
79970,73335,0
97091,43000,0
496,69734,0
13913,14216,0
27444,32225,0
54895,27955,0
8880,76561,0
58680,44253,0
39409,59042,0
75729,3959,0
48124,51147,0
62429,92833,0
4768,35803,0
68364,57956,0
53797,48893,0
67519,72861,0
88389,54322,0
85642,74140,0
54504,66075,0
69007,61735,0
4784,57178,0
38282,7847,0
84519,42689,0
33581,26425,0
77557,53272,0
86967,91157,0
47879,61973,0
28975,32807,0
53956,48672,0
85921,80932,0
28505,75721,0
23105,43409,0
4893,75667,0
64528,58986,0
86852,2115,0
36371,57352,0
96545,53457,0
26222,17053,0
1546,87152,0
80444,67512,0
86164,41780,0
91395,64266,0
29975,83840,0
34680,29876,0
186,53609,0
74785,35164,0
24967,63434,0
87168,20874,0
86648,68262,0
31077,60115,0
5742,81528,0
7548,8165,0
67814,77232,0
80527,79919,0
10084,27950,0
36285,82036,0
1367,94214,0
15538,19625,0
23827,43910,0
44033,58902,0
61302,84996,0
24050,98805,0
46565,79343,0
16080,73251,0
54615,80896,0
41041,40015,0
66469,44247,0
61286,25618,0
79423,31440,0
93744,49610,0
54799,2862,0
66869,43684,0
5366,81538,0
75206,83560,0
69319,20309,0
14233,91961,0
11734,63075,0
96260,26033,0
83291,94446,0
86370,37644,0
21012,11428,0
79700,89469,0
7431,42208,0
43321,16077,0
38675,37091,0
70756,91830,0
73817,65405,0
79654,93995,0
72984,14821,0
8050,48336,0
55369,55601,0
80111,36241,0
25694,15801,0
79316,9407,0
61110,72631,0
37644,14468,0
4129,10624,0
5027,18469,0
27821,82926,0
95900,86328,0
83568,93132,0
69813,90954,0
32220,90475,0
52327,96765,0
95531,85646,0
69003,30840,0
63721,91298,0
52914,78904,0
60704,68114,0
32704,52078,0
71528,56756,0
86431,59639,0
54146,61343,0
65054,72474,0
38501,83969,0
73260,33209,0
49864,57443,0
25669,7988,0
31899,69909,0
64494,39230,0
30798,39880,0
94899,51051,0
53422,83270,0
22455,73690,0
53953,75482,0
21118,89611,0
28717,92985,0
69802,58155,0
29265,9299,0
6939,88354,0
72219,55419,0
83492,2085,0
82942,98713,0
47456,5303,0
45590,92108,0
84072,28006,0
76749,74640,0
30039,35691,0
81255,47687,0
90360,1445,0
5412,97221,0
77442,42536,0
43816,8133,0
49537,45666,0
43258,32185,0
18345,51618,0
23444,29367,0
57964,53067,0
80214,77674,0
5114,92534,0
35935,88927,0
39783,37759,0
76498,32800,0
24992,1455,0
9193,90496,0
57912,26195,0
21187,40578,0
8810,86408,0
58592,82312,0
20217,49452,0
99548,99230,0
88872,52417,0
67367,31096,0
6957,90226,0
45818,13287,0
18017,88321,0
57676,29609,0
63274,40466,0
50549,11588,0
35120,73152,0
47695,32716,0
30594,83036,0
10017,20784,0
86164,26562,0
60449,68875,0
26549,85254,0
12541,34217,0
16980,26055,0
3094,98458,0
54245,18447,0
74634,60877,0
54301,14495,0
59691,82034,0
56743,22463,0
9569,35543,0
3537,10941,0
64292,89042,0
77330,61508,0
19166,33567,0
96097,54322,0
2533,71623,0
10774,93334,0
98614,52499,0
86892,47405,0
88785,32002,0
22566,81242,0
92464,97317,0
86929,71728,0
60772,56529,0
38542,13206,0
11928,31868,0
49883,408,0
59206,56320,0
22297,43386,0
62431,59946,0
91561,4842,0
14973,69583,0
37982,47481,0
87085,81454,0
45772,15534,0
66769,22831,0
80340,58387,0
19878,45135,0
13388,69155,0
47106,71998,0
90928,86951,0
25454,50215,0
42658,86072,0
28516,75700,0
78148,64312,0
79615,36258,0
23973,58917,0
55898,4115,0
79288,10426,0
79817,6868,0
48139,66097,0
95794,62346,0
7432,98010,0
91147,5704,0
63896,44524,0
22323,29004,0
22539,7914,0
11683,58632,0
45696,74867,0
61015,62222,0
44725,57791,0
13152,86068,0
57548,27375,0
90396,16558,0
78564,11362,0
26206,82216,0
35956,83980,0
9479,36991,0
68971,93917,0
888,28623,0
73725,91802,0
81752,32004,0
9721,10192,0
33141,94839,0
20043,42670,0
58734,88700,0
33085,92874,0
51420,95200,0
48967,10507,0
85781,32888,0
83391,64049,0
2926,49402,0
49304,17423,0
92691,52948,0
94486,86856,0
80457,94229,0
55857,81150,0
40638,68503,0
65628,5509,0
46996,92506,0
81854,94480,0
42288,42722,0
71205,59630,0
98462,9550,0
24241,97662,0
27948,58993,0
68566,32240,0
76098,76524,0
51601,30241,0
7544,31275,0
77800,18021,0
48058,95908,0
52466,46379,0
5697,9910,0
82298,61850,0
12834,39896,0
37416,97764,0
98850,78273,0
82568,14920,0
69435,61707,0
46381,48563,0
69321,26903,0
51541,26887,0
5991,23015,0
57693,75243,0
1912,79512,0
8188,84270,0
63173,10387,0
57162,50482,0
51693,97300,0
62342,37351,0
42751,77682,0
48126,97638,0
34736,67900,0
86841,78038,0
50590,7865,0
82760,14624,0
28771,27209,0
26989,38828,0
50277,11339,0
79600,52441,0
44654,97636,0
10528,2251,0
6771,84742,0
78809,26,0
30238,30621,0
1058,92531,0
37098,95924,0
35838,18247,0
76729,48775,0
71456,81471,0
38913,15064,0
77392,7568,0
98189,14815,0
43587,57529,0
30300,5914,0
77561,96490,0
60497,7392,0
52397,54160,0
94538,17261,0
57171,16466,0
19524,42925,0
31698,71292,0
69220,53702,0
51155,71300,0
86779,16736,0
21910,43405,0
7098,98634,0
52488,50439,0
36210,86655,0
62563,58513,0
2462,78083,0
52023,2595,0
96253,54630,0
17078,34508,0
67896,16103,0
93851,47924,0
58080,12854,0
8721,76599,0
5417,41494,0
84447,13625,0
90661,99497,0
76325,1164,0
48577,78286,0
80127,90530,0
91716,46992,0
85861,2792,0
24755,16057,0
38398,24040,0
58969,68777,0
91461,27748,0
75152,69673,0
47751,81231,0
32420,55582,0
3782,43997,0
29066,78223,0
60613,20691,0
32932,16494,0
50858,51194,0
42855,6859,0
80224,2287,0
79269,80870,0
59750,99188,0
41560,65769,0
47045,802,0
25865,52449,0
23324,7173,0
9370,89131,0
80863,63165,0
31044,67197,0
8950,68974,0
97453,9596,0
73842,56022,0
62741,35720,0
79703,65639,0
43015,34578,0
75886,55250,0
19978,59304,0
84267,40237,0
5126,22419,0
82855,55371,0
34352,82941,0
